time,strategy,exchange,symbol,side,sec_type,type,status,price,filled_quantity,multiplier
2021-01-29 12:46:00-05:00,MachineLearningStocks,SMART,TQQQ,sell,stock,stop,fill,44.9724676594,1220,1
2021-01-29 12:46:00-05:00,MachineLearningStocks,SMART,TQQQ,buy,stock,market,fill,44.9724676594,1220,1
2021-01-29 13:01:00-05:00,MachineLearningStocks,SMART,TQQQ,buy,stock,market,fill,44.6499678913,1247,1
2021-01-29 13:31:00-05:00,MachineLearningStocks,SMART,TQQQ,sell,stock,stop,canceled,,,1
2021-01-29 13:31:00-05:00,MachineLearningStocks,SMART,TQQQ,sell,stock,limit,fill,45.5049672765,1247,1
2021-01-29 16:01:00-05:00,MachineLearningStocks,SMART,TQQQ,sell,stock,limit,canceled,,,1
2021-01-29 16:01:00-05:00,MachineLearningStocks,SMART,TQQQ,sell,stock,stop,fill,45.239967467,1236,1
2021-01-29 16:01:00-05:00,MachineLearningStocks,SMART,TQQQ,buy,stock,market,fill,45.239967467,1236,1
2021-01-29 16:16:00-05:00,MachineLearningStocks,SMART,TQQQ,sell,stock,limit,canceled,,,1
2021-01-29 16:16:00-05:00,MachineLearningStocks,SMART,TQQQ,sell,stock,stop,fill,45.004967636,1241,1
2021-01-29 16:16:00-05:00,MachineLearningStocks,SMART,TQQQ,buy,stock,market,fill,45.004967636,1241,1
2021-01-29 17:01:00-05:00,MachineLearningStocks,SMART,TQQQ,buy,stock,market,fill,44.8699677331,1253,1
2021-02-01 04:01:00-05:00,MachineLearningStocks,SMART,TQQQ,sell,stock,stop,canceled,,,1
2021-02-01 04:01:00-05:00,MachineLearningStocks,SMART,TQQQ,sell,stock,limit,fill,46.4999665609,1253,1
2021-02-01 08:31:00-05:00,MachineLearningStocks,SMART,TQQQ,buy,stock,market,fill,46.6449664567,1230,1
2021-02-01 10:01:00-05:00,MachineLearningStocks,SMART,TQQQ,sell,stock,limit,canceled,,,1
2021-02-01 10:01:00-05:00,MachineLearningStocks,SMART,TQQQ,sell,stock,stop,fill,46.38996664,1230,1
2021-02-01 12:31:00-05:00,MachineLearningStocks,SMART,TQQQ,buy,stock,market,fill,48.7199649645,1182,1
2021-02-01 14:31:00-05:00,MachineLearningStocks,SMART,TQQQ,sell,stock,market,fill,48.8849648458,1177,1
2021-02-01 16:16:00-05:00,MachineLearningStocks,SMART,TQQQ,buy,stock,stop,canceled,,,1
2021-02-01 16:16:00-05:00,MachineLearningStocks,SMART,TQQQ,buy,stock,limit,fill,48.3849652054,1177,1
2021-02-02 04:16:00-05:00,MachineLearningStocks,SMART,TQQQ,sell,stock,market,fill,49.94996408,1175,1
2021-02-02 04:16:00-05:00,MachineLearningStocks,SMART,TQQQ,buy,stock,limit,canceled,,,1
2021-02-02 04:16:00-05:00,MachineLearningStocks,SMART,TQQQ,buy,stock,stop,fill,49.94996408,1175,1
2021-02-03 04:16:00-05:00,MachineLearningStocks,SMART,TQQQ,sell,stock,market,fill,51.9549626381,1151,1
2021-02-03 09:46:00-05:00,MachineLearningStocks,SMART,TQQQ,buy,stock,stop,canceled,,,1
2021-02-03 09:46:00-05:00,MachineLearningStocks,SMART,TQQQ,buy,stock,limit,fill,51.4149630265,1151,1
2021-02-04 16:16:00-05:00,MachineLearningStocks,SMART,TQQQ,buy,stock,limit,canceled,,,1
2021-02-04 16:16:00-05:00,MachineLearningStocks,SMART,TQQQ,buy,stock,stop,fill,52.224962444,1158,1
2021-02-04 16:16:00-05:00,MachineLearningStocks,SMART,TQQQ,sell,stock,market,fill,52.224962444,1158,1
2021-02-08 04:16:00-05:00,MachineLearningStocks,SMART,TQQQ,sell,stock,market,fill,53.2399617141,1148,1
2021-02-08 08:31:00-05:00,MachineLearningStocks,SMART,TQQQ,buy,stock,limit,canceled,,,1
2021-02-08 08:31:00-05:00,MachineLearningStocks,SMART,TQQQ,buy,stock,stop,fill,53.3649616242,1148,1
2021-02-08 16:16:00-05:00,MachineLearningStocks,SMART,TQQQ,sell,stock,market,fill,53.6249614372,1142,1
2021-02-09 09:18:00-05:00,MachineLearningStocks,SMART,TQQQ,buy,stock,stop,canceled,,,1
2021-02-09 09:18:00-05:00,MachineLearningStocks,SMART,TQQQ,buy,stock,limit,fill,53.17922875775195,1142,1
2021-02-09 10:03:00-05:00,MachineLearningStocks,SMART,TQQQ,sell,stock,market,fill,54.0499611316,1147,1
2021-02-09 10:03:00-05:00,MachineLearningStocks,SMART,TQQQ,buy,stock,limit,canceled,,,1
2021-02-09 10:03:00-05:00,MachineLearningStocks,SMART,TQQQ,buy,stock,stop,fill,54.0499611316,1147,1
2021-02-10 04:16:00-05:00,MachineLearningStocks,SMART,TQQQ,sell,stock,market,fill,54.4399608511,1139,1
2021-02-10 10:16:00-05:00,MachineLearningStocks,SMART,TQQQ,buy,stock,stop,canceled,,,1
2021-02-10 10:16:00-05:00,MachineLearningStocks,SMART,TQQQ,buy,stock,limit,fill,53.9149612287,1139,1
2021-02-11 08:46:00-05:00,MachineLearningStocks,SMART,TQQQ,sell,stock,market,fill,54.0499611316,1149,1
2021-02-11 11:46:00-05:00,MachineLearningStocks,SMART,TQQQ,buy,stock,limit,canceled,,,1
2021-02-11 11:46:00-05:00,MachineLearningStocks,SMART,TQQQ,buy,stock,stop,fill,54.33684292527501,1149,1
2021-02-11 16:16:00-05:00,MachineLearningStocks,SMART,TQQQ,sell,stock,market,fill,54.0999610956,1145,1
2021-02-12 04:01:00-05:00,MachineLearningStocks,SMART,TQQQ,buy,stock,stop,canceled,,,1
2021-02-12 04:01:00-05:00,MachineLearningStocks,SMART,TQQQ,buy,stock,limit,fill,53.6949613869,1145,1
2021-02-12 11:46:00-05:00,MachineLearningStocks,SMART,TQQQ,sell,stock,market,fill,54.2024610219,1147,1
2021-02-12 16:01:00-05:00,MachineLearningStocks,SMART,TQQQ,buy,stock,limit,canceled,,,1
2021-02-12 16:01:00-05:00,MachineLearningStocks,SMART,TQQQ,buy,stock,stop,fill,55.0499604125,1147,1
2021-02-16 04:16:00-05:00,MachineLearningStocks,SMART,TQQQ,sell,stock,market,fill,55.7599599019,1126,1
2021-02-16 08:01:00-05:00,MachineLearningStocks,SMART,TQQQ,buy,stock,limit,canceled,,,1
2021-02-16 08:01:00-05:00,MachineLearningStocks,SMART,TQQQ,buy,stock,stop,fill,55.988504487512,1126,1
2021-02-17 14:31:00-05:00,MachineLearningStocks,SMART,TQQQ,sell,stock,market,fill,53.2099617356,1143,1
2021-02-17 19:16:00-05:00,MachineLearningStocks,SMART,TQQQ,buy,stock,limit,canceled,,,1
2021-02-17 19:16:00-05:00,MachineLearningStocks,SMART,TQQQ,buy,stock,stop,fill,54.0499611316,1143,1
2021-02-18 04:31:00-05:00,MachineLearningStocks,SMART,TQQQ,sell,stock,market,fill,52.954961919,1138,1
2021-02-18 04:46:00-05:00,MachineLearningStocks,SMART,TQQQ,buy,stock,market,fill,53.0349618615,1139,1
2021-02-18 05:46:00-05:00,MachineLearningStocks,SMART,TQQQ,sell,stock,limit,canceled,,,1
2021-02-18 05:46:00-05:00,MachineLearningStocks,SMART,TQQQ,sell,stock,stop,fill,52.7865822900785,1139,1
2021-02-19 13:31:00-05:00,MachineLearningStocks,SMART,TQQQ,buy,stock,market,fill,52.3399623613,1151,1
2021-02-19 13:46:00-05:00,MachineLearningStocks,SMART,TQQQ,sell,stock,stop,canceled,,,1
2021-02-19 13:46:00-05:00,MachineLearningStocks,SMART,TQQQ,sell,stock,limit,fill,52.61991216,1151,1
2021-02-22 04:16:00-05:00,MachineLearningStocks,SMART,TQQQ,buy,stock,market,fill,50.4299637348,1197,1
2021-02-22 11:01:00-05:00,MachineLearningStocks,SMART,TQQQ,sell,stock,limit,canceled,,,1
2021-02-22 11:01:00-05:00,MachineLearningStocks,SMART,TQQQ,sell,stock,stop,fill,49.2099646121,1197,1
2021-02-22 12:31:00-05:00,MachineLearningStocks,SMART,TQQQ,buy,stock,market,fill,49.1599646481,1204,1
2021-02-22 13:01:00-05:00,MachineLearningStocks,SMART,TQQQ,sell,stock,stop,canceled,,,1
2021-02-22 13:01:00-05:00,MachineLearningStocks,SMART,TQQQ,sell,stock,limit,fill,49.6599642885,1204,1
2021-02-23 04:16:00-05:00,MachineLearningStocks,SMART,TQQQ,sell,stock,limit,canceled,,,1
2021-02-23 04:16:00-05:00,MachineLearningStocks,SMART,TQQQ,sell,stock,stop,fill,47.4499658778,1237,1
2021-02-23 04:16:00-05:00,MachineLearningStocks,SMART,TQQQ,buy,stock,market,fill,47.4499658778,1237,1
2021-02-23 10:01:00-05:00,MachineLearningStocks,SMART,TQQQ,buy,stock,market,fill,44.6449678949,1345,1
2021-02-23 10:01:00-05:00,MachineLearningStocks,SMART,TQQQ,sell,stock,stop,canceled,,,1
2021-02-23 10:01:00-05:00,MachineLearningStocks,SMART,TQQQ,sell,stock,limit,fill,44.6449678949,1345,1
2021-02-23 11:46:00-05:00,MachineLearningStocks,SMART,TQQQ,sell,stock,limit,canceled,,,1
2021-02-23 11:46:00-05:00,MachineLearningStocks,SMART,TQQQ,sell,stock,stop,fill,45.7300671146,1286,1
2021-02-23 11:46:00-05:00,MachineLearningStocks,SMART,TQQQ,buy,stock,market,fill,45.7300671146,1286,1
