datetime,prediction,last_price,squared_error,expected_price_change_pct,shares_owned_potential,asset_value_potential,portfolio_value,cash,return
2021-08-10 12:45:00-04:00,8.785949999999993,8.81,0.00057840250000038,-0.002729852440409523,2306.0,20315.86,100847.29000000001,80566.02,-0.0003428762429883436
2021-08-10 13:00:00-04:00,8.784699999999992,8.79,2.8090000000076193e-05,-0.0006029579067129907,2306.0,20269.739999999998,100835.76000000001,80566.02,-0.00011433128247673174
2021-08-10 13:15:00-04:00,8.784699999999992,8.79,2.8090000000076193e-05,-0.0006029579067129907,2306.0,20269.739999999998,100904.94,80566.02,0.0006860661336811624
2021-08-10 13:30:00-04:00,8.87095,8.89,0.00036290250000000046,-0.002142857142857144,2306.0,20500.34,101066.36,80566.02,0.0015997234624984813
2021-08-10 13:45:00-04:00,8.87095,8.89,0.00036290250000000046,-0.002142857142857144,2306.0,20500.34,101089.42000000001,80566.02,0.00022816691924010257
2021-08-10 14:00:00-04:00,8.8318,8.85,0.00033124000000000787,-0.0020564971751412674,2306.0,20408.1,100974.12,80566.02,-0.0011405743548633662
2021-08-10 14:15:00-04:00,8.8318,8.85,0.00033124000000000787,-0.0020564971751412674,2306.0,20408.1,100881.88,80566.02,-0.0009135014001606656
2021-08-10 14:30:00-04:00,8.803649999999994,8.81,4.0322500000082764e-05,-0.0007207718501710008,2306.0,20315.86,100881.88,80566.02,0.0
2021-08-10 14:45:00-04:00,8.803649999999994,8.81,4.0322500000082764e-05,-0.0007207718501710008,2306.0,20315.86,100928.0,80566.02,0.00045716832398445817
2021-08-10 15:00:00-04:00,8.890650000000004,8.87,0.0004264225000002133,0.0023280721533264,2306.0,20454.219999999998,101020.24,80566.02,0.0009139188332276671
2021-08-10 15:15:00-04:00,8.890650000000004,8.87,0.0004264225000002133,0.0023280721533264,2306.0,20454.219999999998,100904.94,80566.02,-0.0011413554353068012
2021-08-10 15:30:00-04:00,8.803249999999998,8.78,0.0005405624999999584,0.002648063781321083,2306.0,20246.68,100812.70000000001,80566.02,-0.0009141276928561481
2021-08-10 15:45:00-04:00,8.803249999999998,8.78,0.0005405624999999584,0.002648063781321083,2306.0,20246.68,100881.88,80566.02,0.0006862230651494272
2021-08-10 16:00:00-04:00,8.656600000000001,8.83,0.03006755999999969,-0.019637599093997635,2306.0,20361.98,100928.0,80566.02,0.00045716832398445817
