time,strategy,exchange,symbol,side,sec_type,type,status,price,filled_quantity,multiplier
2021-02-05 09:00:00-05:00,MachineLearning,SMART,BTC,buy,crypto,stop,fill,38272.33,0.5253356093502566,1
2021-02-05 12:15:00-05:00,MachineLearning,SMART,BTC,buy,crypto,market,fill,37824.99,0.5276399442169436,1
2021-02-05 13:45:00-05:00,MachineLearning,SMART,BTC,sell,crypto,limit,canceled,,,1
2021-02-05 13:45:00-05:00,MachineLearning,SMART,BTC,sell,crypto,stop,fill,37601.82,0.5276399442169436,1
2021-02-05 19:15:00-05:00,MachineLearning,SMART,BTC,sell,crypto,market,fill,38433.92,0.5194049107400583,1
2021-02-05 19:45:00-05:00,MachineLearning,SMART,BTC,buy,crypto,limit,canceled,,,1
2021-02-05 19:45:00-05:00,MachineLearning,SMART,BTC,buy,crypto,stop,fill,38645.16,0.5194049107400583,1
2021-02-05 21:15:00-05:00,MachineLearning,SMART,BTC,buy,crypto,market,fill,38777.04,0.5143453964407165,1
2021-02-05 21:30:00-05:00,MachineLearning,SMART,BTC,sell,crypto,stop,canceled,,,1
2021-02-05 21:30:00-05:00,MachineLearning,SMART,BTC,sell,crypto,limit,fill,38964.98,0.5143453964407165,1
2021-02-05 22:15:00-05:00,MachineLearning,SMART,BTC,sell,crypto,market,fill,39339.47,0.504265595890209,1
2021-02-05 23:15:00-05:00,MachineLearning,SMART,BTC,buy,crypto,stop,canceled,,,1
2021-02-05 23:15:00-05:00,MachineLearning,SMART,BTC,buy,crypto,limit,fill,39015.117499999986,0.504265595890209,1
2021-02-06 01:45:00-05:00,MachineLearning,SMART,BTC,sell,crypto,market,fill,39351.67,0.5062454808387455,1
2021-02-06 03:15:00-05:00,MachineLearning,SMART,BTC,buy,crypto,limit,canceled,,,1
2021-02-06 03:15:00-05:00,MachineLearning,SMART,BTC,buy,crypto,stop,fill,39582.29075,0.5062454808387455,1
2021-02-06 04:45:00-05:00,MachineLearning,SMART,BTC,sell,crypto,market,fill,39696.38,0.5011801689823171,1
2021-02-06 05:00:00-05:00,MachineLearning,SMART,BTC,buy,crypto,limit,canceled,,,1
2021-02-06 05:00:00-05:00,MachineLearning,SMART,BTC,buy,crypto,stop,fill,39887.91,0.5011801689823171,1
2021-02-06 09:45:00-05:00,MachineLearning,SMART,BTC,buy,crypto,limit,canceled,,,1
2021-02-06 09:45:00-05:00,MachineLearning,SMART,BTC,buy,crypto,stop,fill,40494.76,0.4936037766445716,1
2021-02-06 09:45:00-05:00,MachineLearning,SMART,BTC,sell,crypto,market,fill,40494.76,0.4936037766445716,1
2021-02-06 18:15:00-05:00,MachineLearning,SMART,BTC,sell,crypto,limit,canceled,,,1
2021-02-06 18:15:00-05:00,MachineLearning,SMART,BTC,sell,crypto,stop,fill,39379.31,0.5007867993931856,1
2021-02-06 18:15:00-05:00,MachineLearning,SMART,BTC,buy,crypto,market,fill,39379.31,0.5007867993931856,1
2021-02-06 18:45:00-05:00,MachineLearning,SMART,BTC,buy,crypto,market,fill,39240.16,0.5067270221491589,1
2021-02-06 19:00:00-05:00,MachineLearning,SMART,BTC,sell,crypto,limit,canceled,,,1
2021-02-06 19:00:00-05:00,MachineLearning,SMART,BTC,sell,crypto,stop,fill,39143.77440000001,0.5067270221491589,1
2021-02-06 21:15:00-05:00,MachineLearning,SMART,BTC,buy,crypto,market,fill,38689.06,0.5157473632183446,1
2021-02-06 22:15:00-05:00,MachineLearning,SMART,BTC,sell,crypto,stop,canceled,,,1
2021-02-06 22:15:00-05:00,MachineLearning,SMART,BTC,sell,crypto,limit,fill,38858.57,0.5157473632183446,1
